tweet_id,text,label,candidate
1296658271005061120,"@USER what? 🤦 ""there’s never been anything we’ve been able to accomplish when we've done it together"" 🤦 joe biden #dncconvention2020 #demconvention",NONE,Trump
1303469670817845249,"@USER @USER @USER cognitive decline or out and out lying, or both! #trump2020",AGAINST,Trump
1230327978283782145,"so many people have died from alcohol poisoning already, and we’re only halfway in.

#demdebate #democraticdebate  HTTP",NONE,
1295555134152376320,@USER tearing pumpkin #45 a new one #democraticnationalconvention HTTP,NONE,
1298666639328763905,minnesota nonprofit with $35m bails out those accused of violent crimes HTTP,NONE,Trump
1303319725129240577,@USER “the world’s most dangerous man” . mary trump. she nailed it . “enough is never enough” #dumptrump #trumpisadictator #biden2020 #maga has been fooled,FAVOR,Trump
1311202356864806912,biden next to bernie🤢🤢🤢biden next to trump😏😏😏,NONE,Trump
1311180869575507968,@USER that was no moderator - he gave biden softballs and tried to set traps for trump. disgraceful!,AGAINST,
1295792738781331457,@USER @USER so much childish nonsense. do you understand that it's mess like this that is waking people up to the idiocy that is the left? woke me up. #walkaway #trump2020,NONE,Trump
1293293092301234177,"@USER 83 days

#wewillvote #votebluetoendthisnightmare #voteblue2020 #votebluetosaveamerica2020  #bidenharris2020 #bidenharris2020landslide HTTP",FAVOR,Trump
1301526342341726208,@USER exactly @USER !!! we all must vote in person for .@USER @USER @USER #trump2020 #maga @USER #kag #trump,AGAINST,Trump
1287442341758820352,"@USER next thing you know, biden will be saying that covid-19 will just go away, and suggesting the injection of bleach!

#donaldtrump #donaldtrumpisruiningourcountry 

HTTP",AGAINST,
1311096634269466624,at @USER.havasu.cigars getting ready to watch the debate rocking my bad ass new hat compliments of @USER gracias hermano! #jeremyjack #jeremyjackcigars #jj23 #trump #maga #lakehavasu #az #arizona #potus HTTP,NONE,Trump
1232497570133372928,"without trump as a counterweight, wondering if this and other debates would be more civil? feels like trump’s anger has leeched across the aisle. and that is something the democratic party must own. not trump #demdebate HTTP",NONE,Trump
1290126521277878273,"@USER hillary beat his ass into yesterday with the popular vote. hillary lost by a scant 77k votes scattered over 3 key swing states that cost her the ec vote. 
you have no clue. this ain't about #joebiden. this is a complete referendum on the #trumpmeltdown that we see everyday.",NONE,Trump
1295755556553195520,a couple photos from yesterday's pro-life caucus with @USER. we are proud to partner with democrats for life in order to confront abortion extremism within the dnc! #weshowup #demconvention HTTP,NONE,Trump
1236035092474142720,"@USER @USER @USER @USER oh how we wish!!!
someone release the piece of craps returns! please!
#votebluetosaveamerica
#votebluetoendthisnightmare 
#dumptrump2020 
#ditchmitch2020 
#sendsusancrusin2020
#releaseelise2020",AGAINST,
1291226279358889984,"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",AGAINST,
1303076088717946880,"heard this quote the other day, it couldn’t be more relevant to our current political climate... “you can vote your way into socialism, but you have to shoot your way out”. #socialism #capitalism #trump2020",FAVOR,
1292839762143981574,@USER @USER @USER highest rate of turnover!  is it because people want to join? or because so many people need to leap from the train wreck before it completely goes off the cliff &amp; burns into an unrecognizable wreck on the trash heap of history?  we all know that answer!  the 2nd one.  #biden2020,AGAINST,
1305257363687895040,"red wave coming

#redwave2020 #trump2020 

 HTTP",AGAINST,Trump
1296642960906485761,#joebiden ... we won’t rely on china for ppps .... after you and obama you made zero changes ...,NONE,
1297128429079285760,@USER i wasn't impressed by his speech. those proposals could have came from any ordinary folk's mouth. does #joebiden really know how to run the country? hmmmmm.,AGAINST,Trump
1295545320332382208,"@USER @USER @USER @USER @USER 
ok...who bought you off?  do you really want to be part of a marxist led america with #joebiden ?  you are all clearly #rino s. get out of the swamp!
#demconvention
#bidenharris
#joebiden
@USER",NONE,Trump
1299599089340997632,"my #trumpcult aunt told my mom that celebrities are vampires killing children to drink their blood in order to stay young. 
what in the actual fuck is wrong with these crazies? i told her to lay off the youtube. 

#votebluetosaveamerica",FAVOR,Trump
1290365912676208643,"@USER pelosi is not an expert! well, maybe an expert in hypocrisy and idiocy. and listening to her is a big mistake. #trump2020",FAVOR,
1296616342620180482,julia-louis dreyfus taking us through this final night of #dnc #demconvention,NONE,Trump
1310982869905416197,joe biden doesn’t like judge barrett because he can grope her or sniff her hair. HTTP,AGAINST,Trump
1268311117102641152,@USER @USER @USER and the #democratic cannibalism begins,NONE,Trump
1311147913544896513,"@USER i think it was a wash. trump was not allowed to finish answering questions or respond to biden's falsehoods while biden was allowed to prate on with falsehoods, lies, deflection and avoidance. wallace blew it. #presidentialdebate #debate2020 #debate #trump2020  #maga",AGAINST,Trump
1303520118555766786,"@USER ha dear loony leftist fear mongering #tammyduckworth aka @USER . . . 

only question is, when has america's enemies not had a bounty on american troops/lives?  

#veteransfortrump #veterans #kag #military #usarmy #usairforce #uscg #usnavy #usmc #police #september11th #1a HTTP",NONE,Trump
1292276332949168128,"@USER 
@USER
@USER 

come on! get organized!

every #trump ‘#pressconference’ (aka #campaignevent) ..

&amp; every ‘#rally! ..

should be followed immediately by a senior
#democrat holding a 
news conference to 
#settherecordstraight!

#2020election #toobigtorig",NONE,Trump
1232492994114158592,did biden just bring up xi jinping's small d? #demdebate,NONE,
1303641139942096896,"@USER you will get rid of any chance a working american has of making it big, while you and your wealthy friends live it up in the white house. 
we see through your bs, and you won’t be winning in november. #trump2020 #walkaway #trumptrain",NONE,Trump
1299431369379131400,please help support our patriotic project. please visit our gofundme page and share or retweet! thank you. #patriotsunited #maga2020 #trump2020 #voteredtosaveamerica2020 HTTP,FAVOR,
1217280795045453824,"come on, joe. nobody in their right mind wants to keep their current insurance.

who wants to get sick, then also get the added bonus of having to pay for it?

#demdebate",NONE,Trump
1239358144628903936,@USER commits to picking a woman as vp #democraticdebate,NONE,Trump
1296299714837700608,it’s a legendary night for the #divine9. #signmeup #familyiseverything #divinenine #dnc #dnc2020 m HTTP,NONE,
1295560175265419265,"@USER she disowns corpus christi, texas as her hometown to gain popularity in the begin of her career and lists instead, san antonio, texas as being where she grew up!! nope! try again eva. you have sold out again! #trump2020",AGAINST,Trump
1300104183710920705,"@USER @USER his phone number is 503-823-4120.  call his office and leave a message.  this has to end!  portland is destroying lives, communities, basic civil rights all to let the angry mobsters kill, destroy and terrorize.  #walkaway #trump2020",FAVOR,
1311104125032165376,@USER @USER the worst thing joe biden might do is wear a hearing aid. the worst thing donald trump might do is beg our worst enemy to help him steal an election.,NONE,Trump
1230334257685508096,"bernie’s face is tomato red, shocker he doesn’t want anyone to know his blood pressure #demdebate",NONE,
1225955188269289474,"i'm almost feeling bad for @USER  right now...

#demdebate",NONE,
1311190642261860352,@USER trump lobbied to have disabled vets food trucks removed from outside his building. a right vets had preferred status for since returning from the civil war.,NONE,Trump
1295561649156263936,"#demconvention summary: ""white people are awful, amirite? let's import enough of the rest of the world to dilute these awful whites out of existence!""",NONE,Trump
1304511365818785793,"@USER as if we will ever forget...palestine is not only on our minds, its in our blood hart and soul, how are they going to erase that ?

#fuckisrael 
#fucktrump 
#fuckicc",AGAINST,
1217267452314181632,".... did..... did bernie just say he wants to work with republicans!!?? bernouts are going to lose thier ever loving.... talking point, as they accept that working with republicans is now good, actually. #demdebate",NONE,Trump
1296068778862743554,"oklahoma's roll call vote (22:00) - 2020 democratic national convention
 - aug 18, 2020
HTTP

#dnc2020 #okvotes #okvotes2020 #votebiden #oklahoma",NONE,Trump
1298811958267973632,@USER new account. please follow us if you support president trump 🙏🏻🇺🇸🇺🇸 #maga #trump2020,AGAINST,Trump
1296074279709216769,president trump is not a racist. he has done many things to help the black community from opportunity zones to prison reforms. he increased employment for blacks. a racist would not do any of this.#maga,AGAINST,Trump
1225947812061483010,kiss arse chris fatso is there lmao..... #demdebate,NONE,
1292208250276978690,@USER @USER come up with something new. this is so yesterday. it’s no longer cute. #biden2020,AGAINST,
1291304103977549825,"@USER you just want to harvest their children.

#maga",FAVOR,
1298492958451277824,"@USER before serving as florida’s worst ever attorney general, @USER spent 18 years as a loser.
 
she worked with #weakpresident trump against the constitution. and she knows nothing!
the biden family never profited off of joe biden’s name or influence you idiots. #dnc2020",AGAINST,
1293176776861122560,"@USER hey mkh, i’m so sorry fellow patriot, but it has been a week since i initially followed you. if you want, please follow me, and i’ll proudly follow you back asap!! thanks 🇺🇸#maga 🇺🇸 #kag2020",FAVOR,
1289975294070124554,"susan rice has been trotted out to mainstream media, to say the coronavirus is trumps fault.

#maga",NONE,Trump
